"Cluster 1","Cluster 2","Cluster 3","Cluster 4"
0.143443756572338,0.0578395940182679,0.77502889306527,0.0236877563441235
0.456544246865994,0.0821004032586138,0.436581463621931,0.0247738862534605
0.37150061898298,0.125698244057765,0.44546788378124,0.0573332531780144
0.199636457290138,0.272428919969523,0.150799437607654,0.377135185132684
0.327868699862627,0.298881537279208,0.202563445343747,0.170686317514418
0.303265893101306,0.18008278168909,0.450229995197369,0.0664213300122353
0.294899955102584,0.505137148031802,0.102183238391222,0.0977796584743916
0.114853880765787,0.552966161309026,0.0471246703566439,0.285055287568543
0.439086742969778,0.131842980155075,0.393043089351521,0.0360271875236264
0.311660875199987,0.412614612308618,0.142757810899248,0.132966701592146
0.121410387574596,0.730421719819209,0.0475319563393077,0.100635936266887
0.266794150180716,0.296228611738548,0.186016698789887,0.250960539290848
0.148605504787926,0.221217027035533,0.0909273944577219,0.53925007371882
0.599753963652161,0.198564142864364,0.162557991632964,0.0391239018505107
0.0419280486889297,0.15519178265611,0.0184979556314444,0.784382213023516
0.151011930240452,0.230090908462379,0.0926823527623288,0.52621480853484
0.250483705312034,0.147939381755689,0.526745614330122,0.0748312986021548
0.237626333128278,0.531733572142747,0.0682405931684162,0.162399501560559
0.190320554208154,0.259677793752172,0.138338292768132,0.411663359271542
0.259758843144569,0.50376196559139,0.125910775819094,0.110568415444947
0.392484011710659,0.12043086377363,0.434830572232375,0.0522545522833352
0.101818908743392,0.351915266641844,0.0478190109473704,0.498446813667394
0.272349707758524,0.167654513627266,0.451719031477767,0.108276747136443
0.364020825709892,0.379299239909503,0.12654257745341,0.130137356927195
0.134371059281958,0.596226644579263,0.0610072445048397,0.208395051633939
0.241104577027357,0.147164017330512,0.527833498112175,0.0838979075299559
0.15882801581822,0.0609215600080673,0.754423533676248,0.0258268904974653
0.432052649101066,0.255225402370958,0.204690108340587,0.108031840187389
0.32334617149525,0.251419617623255,0.309928213419593,0.115305997461902
0.29585789031808,0.19319398884718,0.430676798168112,0.0802713226666283
0.256896555475826,0.102120835377462,0.591799080837836,0.0491835283088762
0.0774201022306983,0.0205890203243593,0.893945266009585,0.00804561143535748
0.26644161210497,0.43180039512183,0.130545841078311,0.171212151694889
0.142183512977124,0.221739246762751,0.0946870396410388,0.541390200619087
0.14792363951077,0.0620063650619839,0.763609158512016,0.0264608369152307
0.279959034445944,0.45625147328926,0.113150125756075,0.150639366508721
0.562340474717315,0.153303640105388,0.225511986534216,0.0588438986430809
0.288679273593412,0.215025008541716,0.373092419931119,0.123203297933754
0.254296175633936,0.114561922323672,0.57224851393184,0.0588933881105525
0.104156771258054,0.319098772945558,0.0478713406782342,0.528873115118154
0.244072166019506,0.298932940906442,0.228786155913273,0.228208737160778
0.324335161570945,0.323971683608575,0.12782077498575,0.22387237983473
0.297981931269564,0.167687809695951,0.453864415023766,0.0804658440107185
0.501867381672551,0.246926844986136,0.174302067449241,0.076903705892072
0.185829202625869,0.0592975113582913,0.728967692421205,0.0259055935946348
0.3576848753319,0.258918021942745,0.217994030015436,0.165403072709919
0.161920313180847,0.224877332073586,0.103432301268323,0.509770053477245
0.29969653778015,0.454178285879978,0.147382763160898,0.0987424131789735
0.219997121673226,0.105712160969473,0.625353704788733,0.0489370125685675
0.372154635585,0.256521381117452,0.189229046952671,0.182094936344877
0.16931799329528,0.467129416959616,0.0906282274794001,0.272924362265704
0.183301779888131,0.366907132464849,0.11018553615124,0.33960555149578
0.132768996507701,0.305896640461741,0.0742377823002149,0.487096580730343
0.0821933488545603,0.151947644571733,0.044840941149519,0.721018065424188
0.131341205011398,0.252683229140004,0.0597271919970138,0.556248373851585
0.170632600015233,0.246900212773776,0.122272388873601,0.46019479833739
0.245536490076976,0.254006123530648,0.179757637242217,0.320699749150158
0.111865969791428,0.278582263337864,0.0554695003974578,0.554082266473251
0.197837202225268,0.317387750738149,0.090413134946261,0.394361912090322
0.128659616363031,0.290404398503385,0.0533827785764011,0.527553206557183
0.659228170945053,0.20729806075102,0.0903745153423861,0.0430992529615407
0.443467009419201,0.112483263493029,0.410131752831618,0.0339179742561521
0.185067839555577,0.0654670087680158,0.726572566789212,0.0228925848871952
0.262838418058709,0.243479574533859,0.236385861465751,0.25729614594168
0.299598585944826,0.1438346517546,0.507229065567054,0.0493376967335198
0.13211556789792,0.209000858693479,0.0672790519541605,0.59160452145444
0.288059900559448,0.486047423092372,0.130122424975781,0.0957702513723997
0.342218232392987,0.409237308584613,0.123643666382387,0.124900792640013
0.129192390777187,0.460279104618723,0.0573329060063821,0.353195598597708
0.312437737519652,0.278092906562406,0.169553267056852,0.23991608886109
0.328411290181033,0.509247336911524,0.0808058049809786,0.081535567926464
0.164314633847792,0.493373038631944,0.0862102380568307,0.256102089463433
0.399226354770247,0.203422295701815,0.282848150848086,0.114503198679852
0.162703880950015,0.476218094362829,0.0827235655019323,0.278354459185223
0.341789597794133,0.160062538171784,0.440411321411301,0.0577365426227819
0.54432845647497,0.17240459203539,0.236727620171105,0.0465393313185348
0.189533714727648,0.531475351784893,0.0825612446905075,0.196429688796951
0.155370819490446,0.299313925144797,0.0623860389737164,0.482929216391041
0.242285554516233,0.287727778925024,0.126301411083916,0.343685255474827
0.208591779176319,0.346806497717345,0.153752259751684,0.290849463354652
0.223879745362132,0.299354247839077,0.140890032855293,0.335875973943498
0.262867150309279,0.285383391395711,0.126894363320254,0.324855094974756
0.227284551819372,0.593372506338148,0.0543306893258419,0.125012252516638
0.130279081993315,0.251547210530366,0.056553959632508,0.561619747843811
0.260251150955134,0.491311297238245,0.133021501543748,0.115416050262873
0.0992241163308495,0.27687862902628,0.048272484451856,0.575624770191015
0.530892431157736,0.319354930371491,0.0823411575236074,0.0674114809471659
0.16297018699508,0.564854238630826,0.0719752635253033,0.200200310848791
0.106276654157191,0.495672428535677,0.0474167450194039,0.350634172287728
0.300905481675273,0.361705692761868,0.145728933191829,0.191659892371029
0.134791944243454,0.613770183590801,0.058202654025277,0.193235218140468
0.610551300340443,0.217751694934393,0.115833277083418,0.055863727641746
0.320139835931748,0.379881567784999,0.099878164193878,0.200100432089374
0.132307995939003,0.350925962133571,0.0538901093397167,0.46287593258771
0.636371000129907,0.19835862057651,0.107973529309709,0.0572968499838747
0.0577890063102752,0.118560515181993,0.027629120893418,0.796021357614313
0.138840408137189,0.36297022431868,0.0592609957753507,0.43892837176878
0.316981641168524,0.277335032992646,0.179301072174998,0.226382253663833
0.292367154095591,0.165448756995205,0.474521153838906,0.0676629350702971
0.166677457678683,0.484157792167277,0.0763088958672713,0.272855854286769
0.151529855565069,0.229508601371198,0.0900188183893892,0.528942724674344
0.186982944524067,0.27541586325382,0.099357504896148,0.438243687325965
0.269622817523491,0.102344951072937,0.585805609030163,0.0422266223734088
0.301209713101912,0.274546960400888,0.170415624249375,0.253827702247824
0.488655196406737,0.191716609968024,0.27065460760063,0.0489735860246092
0.139112647459516,0.358728310699928,0.0517891085783948,0.450369933262161
0.177066965143191,0.54017531422908,0.0637917650233404,0.218965955604388
0.423694561351508,0.194441641953111,0.306011037554328,0.0758527591410526
0.532398231524621,0.249351956157302,0.160996711488436,0.057253100829641
0.23323074700385,0.426404971696242,0.120761747505016,0.219602533794891
0.290780113387319,0.360360144014166,0.118456573607608,0.230403168990907
0.031410030714516,0.0781107447215485,0.0158217504682272,0.874657474095708
0.372588414609481,0.0798338635305436,0.517833407440553,0.0297443144194227
0.475824475991214,0.301432140919499,0.127679985956347,0.0950633971329391
0.353521663535572,0.220793340479808,0.333090478336068,0.0925945176485525
0.156342414758815,0.490483263143328,0.056420783834029,0.296753538263828
0.335516046397308,0.250265426666657,0.239376223122418,0.174842303813617
0.177811289447559,0.433884965717112,0.0599114183075925,0.328392326527736
0.33195480798763,0.231480755181923,0.348617984257792,0.0879464525726545
0.313950051676348,0.0923001864097823,0.5667510070679,0.0269987548459693
0.018053488739414,0.045531883152606,0.00901631428664591,0.927398313821334
0.14326254695139,0.225370255155521,0.0938207383959301,0.537546459497159
0.145592984365189,0.435831563739148,0.0722481912448008,0.346327260650863
0.416356983753762,0.212485021798492,0.257576680615597,0.11358131383215
0.0626747859734558,0.225655614230708,0.0270861723609272,0.684583427434909
0.0891257935102689,0.23431133926738,0.0481655358504256,0.628397331371925
0.662373533602981,0.187420125614324,0.0991889666018373,0.0510173741808574
0.269962743324985,0.507908662633975,0.0760959868104942,0.146032607230545
0.387753063820408,0.160651682366758,0.378132374179545,0.073462879633289
0.338803123588077,0.357061251315855,0.207645295279909,0.0964903298161594
0.211459439198936,0.314118425746654,0.140065973947247,0.334356161107163
0.234468207930213,0.250375210663909,0.165749003105405,0.349407578300472
0.135664363609358,0.431331933837724,0.0638114574674174,0.369192245085501
0.319175463749589,0.200353877853595,0.411612172916792,0.0688584854800239
0.0836251516336219,0.176720955695386,0.0458171504673882,0.693836742203604
0.418570256202892,0.360080453496264,0.145462321894735,0.075886968406109
0.521320608072471,0.20849437188788,0.198022556576973,0.0721624634626757
0.377714391431328,0.203019073686638,0.307378060975022,0.111888473907012
0.355762808779575,0.411715214858298,0.111393923975523,0.121128052386603
0.332867157471286,0.272844745657482,0.17169425855317,0.222593838318062
0.285230084062628,0.452797068932192,0.0798121907221635,0.182160656283017
0.434553852111028,0.416204744366268,0.0951723395925065,0.0540690639301978
0.142614813790222,0.354532993436735,0.0814475178581841,0.421404674914859
0.088440557277592,0.16447668076228,0.0526186811456198,0.694464080814508
0.189117916449186,0.662948332796733,0.0493887466678237,0.0985450040862572
0.0786299103350973,0.190665007059999,0.0334585560343139,0.69724652657059
0.22307248555349,0.642114946943642,0.0469154893139544,0.0878970781889127
0.140673998533106,0.214295387507349,0.0820845834125681,0.562946030546977
0.0541968892285093,0.858353460376787,0.0174196239265154,0.0700300264681887
0.251982246964587,0.28704965618688,0.252183221678375,0.208784875170158
0.356077104504346,0.408408671925676,0.144384564430031,0.0911296591399468
0.138814520401515,0.207619674093897,0.0803122068168521,0.573253598687735
0.157684794138872,0.239249466434679,0.0970890752650757,0.505976664161373
0.296248961996185,0.414001175831929,0.138583799195765,0.151166062976122
0.319350995466626,0.220451930370984,0.322171943430934,0.138025130731455
0.235230614278272,0.261955949122679,0.149455635172729,0.353357801426319
0.0886926899519682,0.789011656112242,0.0267844558964245,0.0955111980393652
0.260771310983421,0.266875613952085,0.291342993374868,0.181010081689626
0.259139993883698,0.296303111101268,0.135028944184217,0.309527950830817
0.240000728823247,0.585813977628494,0.093369682667829,0.0808156108804309
0.0623111023370444,0.158992824667153,0.0327777698191785,0.745918303176624
0.163529975761057,0.292270752209503,0.107776096235815,0.436423175793625
0.169107434973762,0.382293670969593,0.0645940373462581,0.384004856710387
0.226445497107305,0.33813829260173,0.136937548291401,0.298478661999564
0.210790262052228,0.299806702706471,0.144666355473109,0.344736679768192
0.273994238479261,0.486607338233683,0.112438577949219,0.126959845337838
0.36529073757538,0.490978810035813,0.0714748246588287,0.0722556277299782
0.0950876520788082,0.171332060312621,0.048597984922424,0.684982302686146
0.388580116099689,0.175115196447978,0.354324426480808,0.0819802609715253
